campagne,dept_code,stock_production_total,stock_aop_total,stock_igp_total,stock_vsig_total,stock_rose_total,stock_rouge_total,stock_blanc_total,nb_declarants,prod_commercialisable,prod_total,prod_aop_total,prod_igp_total,prod_vsig_total,prod_rose_total,superficie_totale_ha,annual_sortie_hl,stock_commerce,stock_start,implied_absorption,gap_sortie_vs_absorption,stock_turnover_months,stock_to_sortie_ratio,yield_hl_per_ha,rose_pct_production,rose_pct_stock
2024-2025,78,24.599999999999998,0.0,0.0,24.599999999999998,0.0,1.9,22.7,3.0,102.48,102.47999999999999,0.0,58.5,43.98,0.0,3.2995,248.0,,36.92,114.80000000000001,133.2,1.1903225806451612,0.09919354838709676,31.059251401727536,0.0,0.0
2019-2020,79,8483.130000000001,6562.56,787.31,1133.26,2576.83,3386.7500000000005,2519.55,35.0,38829.490000000005,39265.600000000006,35960.66,1542.02,1322.26,24451.370000000003,767.4715,27873.0,,,,,3.652192444300937,0.3043493703584114,50.594048117747704,62.97113353793728,30.375934354418703
2020-2021,79,9692.219999999998,7314.8099999999995,963.0699999999999,1414.34,3597.72,3234.4599999999996,2860.04,33.0,47863.40999999999,48558.50999999999,40075.56,2612.4,2797.6400000000003,28913.850000000002,771.3482,29930.0,,8483.130000000001,46654.31999999999,-16724.319999999992,3.8859552288673562,0.32382960240561304,62.051625971253955,60.409089114210644,37.11966917795924
2021-2022,79,6919.58,4968.32,603.51,1347.75,2247.49,2681.6800000000003,1990.41,30.0,38093.97,38599.71,34158.96,2071.8900000000003,1863.12,25005.920000000002,781.3765999999999,28342.0,,9692.219999999998,40866.61,-12524.61,2.929749488391786,0.2441457906993155,48.752381374103095,65.64272508221117,32.480150529367386
2022-2023,79,7242.01,5321.92,637.25,1282.8400000000001,2998.2400000000002,2224.2,2019.5700000000002,33.0,42205.14000000001,42807.840000000004,36602.86,2547.72,2078.84,23749.319999999996,792.5447999999999,27034.0,,6919.58,41882.71000000001,-14848.710000000006,3.2146230672486498,0.2678852556040542,53.252686788179055,56.27115559858347,41.40066086625122
2023-2024,79,15376.039999999999,13121.169999999998,614.3,1640.5700000000002,9024.720000000001,3069.94,3281.38,35.0,52036.34,53179.52000000002,42941.49,2295.41,4315.86,27612.259999999995,808.3872999999996,23536.0,,7242.01,43902.31,-20366.309999999998,7.839585316111489,0.653298776342624,64.37055604411402,53.063416835234754,58.693395698762494
2024-2025,79,12833.1,10486.43,522.96,1823.71,6813.639999999999,2598.63,3420.8300000000004,31.0,45782.14,46794.55000000002,36957.17,2318.6,3804.7700000000004,24177.469999999998,816.3587999999997,29855.0,,15376.039999999999,48325.08,-18470.08,5.158171160609614,0.42984759671746775,56.08090462184032,52.809829335194905,53.09426405155418
2019-2020,80,6.84,0.0,0.0,6.84,0.0,0.0,6.84,1.0,7.279999999999999,7.279999999999999,0.0,0.0,7.279999999999999,0.0,1.0,0.0,,,,,,,7.279999999999999,0.0,0.0
2020-2021,80,44.86,0.0,0.0,44.86,0.0,0.0,44.86,1.0,44.5,46.41,0.0,0.0,44.5,0.0,3.0,0.0,,6.84,6.480000000000004,-6.480000000000004,,,14.833333333333334,0.0,0.0
2021-2022,80,,,,,,,,,94.0,120.0,0.0,0.0,94.0,0.0,5.2,52.0,,44.86,,,,,18.076923076923077,0.0,
2022-2023,80,339.62,0.0,0.0,339.62,48.6,36.63,254.39,2.0,503.29999999999995,503.29999999999995,0.0,0.0,503.29999999999995,48.6,12.398399999999999,77.0,,,,,52.92779220779221,4.410649350649351,40.59394760614273,9.656268627061396,14.310111300865675
2023-2024,80,842.26,0.0,0.0,842.26,105.03,73.38,663.85,2.0,1161.79,1161.79,0.0,0.0,1161.79,65.2,22.259500000000003,228.0,,339.62,659.1499999999999,-431.14999999999986,44.32947368421053,3.694122807017544,52.19299624879264,5.612029712770811,12.470021133616699
2024-2025,80,341.48,0.0,0.0,341.48,0.18,49.6,291.7,1.0,672.83,672.83,0.0,0.0,672.83,23.0,33.393299999999996,850.0,,842.26,1173.6100000000001,-323.6100000000001,4.820894117647059,0.40174117647058827,20.148652574019344,3.418396920470252,0.05271172543047909
2019-2020,81,302147.50999999995,196156.25999999998,55141.8,50849.45,28782.18,221424.37,51940.95999999999,183.0,406871.58,415542.76,125428.17,228474.86,52968.55,93541.79000000001,6513.8781,468560.0,,,,,7.738112771043196,0.6448427309202662,62.46226499080479,22.99049493700199,9.525870327377513
2020-2021,81,309909.08999999997,178497.63,84809.61,46601.85,28882.86,232419.74000000002,48606.490000000005,187.0,441687.4,451554.27,111135.36,264709.24,65842.8,97142.81,6493.3641,495550.0,,302147.50999999995,433925.81999999995,61624.18000000005,7.504609181717282,0.6253840984764403,68.02135121300222,21.993566037881088,9.319784714930435
2021-2022,81,235272.94999999995,153045.54,52946.509999999995,29280.9,20266.63,180085.09,34921.229999999996,174.0,294859.56999999995,301156.5399999999,87945.27,151852.0,55062.3,64233.76,6365.5378,425478.0,,309909.08999999997,369495.70999999996,55982.29000000004,6.635537912653532,0.5529614927211277,46.32123463315228,21.784526105087927,8.614092695314104
2022-2023,81,261018.94000000003,146208.02,78102.91,36708.009999999995,23725.160000000003,195504.78999999998,41788.99,179.0,346255.6199999999,353686.1899999999,103584.75999999998,198861.0499999999,43568.829999999994,61293.529999999984,6273.609899999995,386780.0,,235272.94999999995,320509.6299999998,66270.37000000023,8.098214178602824,0.6748511815502354,55.192405252994796,17.7018152080824,9.089440023011356
2023-2024,81,231694.19,137871.77,61732.94,32089.48,26215.940000000002,163474.37,42003.88,182.0,296578.97,302061.94000000024,96417.20000000004,161430.43999999992,38731.33,55049.3,6180.1838000000025,355351.0,,261018.94000000003,325903.72000000003,29447.27999999997,7.824180261206526,0.6520150217672105,47.98869735880668,18.561430704274144,11.314888819611749
2024-2025,81,241171.06999999998,145252.36,64167.990000000005,31750.72,30228.82,163653.7,47288.55,174.0,297229.54999999993,301935.01,91403.84999999996,163874.76,41950.939999999995,54433.96,6008.084399999999,341188.0,,231694.19,287752.67000000004,53435.32999999996,8.482282026331523,0.7068568355276269,49.47160029909034,18.313778021061502,12.534181649565182
2019-2020,82,53629.45,32755.260000000002,11307.599999999999,9566.589999999998,7634.209999999999,43785.58,2209.66,48.0,72528.87000000001,74573.51000000001,30382.56,33218.32000000001,8927.99,29872.61,1469.582,52820.0,,,,,12.183896251419915,1.0153246876183264,49.3534011712174,41.18719897331917,14.235107762619231
2020-2021,82,63327.31000000001,34141.19,17893.93,11292.19,9059.73,50532.71000000001,3734.87,50.0,95124.27,97917.87000000001,32741.12,51676.23,10706.92,35368.44,1494.0575999999999,55181.0,,53629.45,85426.40999999999,-30245.40999999999,13.77154672804045,1.147628894003371,63.668408768176015,37.18129978816132,14.306197436777273
2021-2022,82,54333.11999999999,32518.91,12773.05,9041.16,6434.870000000001,45962.53,1935.7199999999998,49.0,51433.350000000006,52811.850000000006,20973.21,24085.53,6374.610000000001,21055.15,1441.5255,47775.0,,63327.31000000001,60427.54000000003,-12652.54000000003,13.647251491365774,1.1372709576138145,35.679805872320685,40.93676573662808,11.84336551996278
2022-2023,82,51511.39,30723.12,10996.61,9791.66,7164.02,41623.520000000004,2723.85,48.0,75520.69,77627.83,29725.139999999996,38429.71,7365.839999999999,37232.670000000006,1449.4011,45395.0,,54333.11999999999,78342.42,-32947.42,13.61684502698535,1.1347370855821126,52.104755543513804,49.30128419112697,13.907642562159555
2023-2024,82,39340.700000000004,25329.75,7457.82,6553.13,6331.34,30631.679999999997,2377.68,45.0,43611.619999999995,44771.539999999964,17586.86,20923.659999999996,5101.1,19019.019999999997,1424.3258999999998,37504.0,,51511.39,55782.30999999999,-18278.30999999999,12.587681313993174,1.0489734428327646,30.619130074093295,43.60998284402184,16.093612975874855
2024-2025,82,41410.850000000006,25744.15,7740.24,7926.46,6119.280000000001,32708.74,2582.83,46.0,67379.95000000001,68953.23000000001,22027.8,37784.090000000004,7568.060000000001,31750.7,1388.4523000000004,33627.0,,39340.700000000004,65309.80000000002,-31682.800000000017,14.77771433669373,1.2314761947244774,48.52881874299894,47.12188121243781,14.776996849859398
2019-2020,83,591559.98,442903.6399999999,139574.79,9081.55,387965.26999999984,172739.06999999998,30855.640000000003,542.0,1273634.47,1322535.4,992957.6100000001,269663.66000000003,10566.96,1106274.2600000002,27891.585400000007,1320954.0,157688.0,,,,5.373934111255956,0.44782784260466296,45.66375312605929,86.85963563784516,65.58342063639935
2020-2021,83,617843.8,453701.32999999996,152815.46,11327.01,427374.98,162761.9,27706.920000000002,545.0,1215326.55,1259140.32,931511.13,267839.23000000004,15786.84,1076381.47,27843.339,1526119.0,143923.0,591559.98,1189042.73,337076.27,4.858156932716256,0.40484641105968805,43.64873587898348,88.56726367082163,69.17201078978214
2021-2022,83,601101.01,446449.6,138673.25,15978.16,418649.97,153572.32,28878.72,540.0,1259353.7200000002,1311392.3500000003,972260.43,270928.12000000005,14988.099999999999,1109003.08,27911.8329,1671779.0,170007.0,617843.8,1276096.5100000002,395682.48999999976,4.3146923845795415,0.35955769871496174,45.11899037630023,88.06128591099885,69.64719124328205
2022-2023,83,604322.39,438138.23,151490.24000000002,14693.919999999998,428678.18,146109.57,29534.640000000003,521.0,1351688.5699999998,1414879.4499999997,998018.9,333769.96999999974,16724.42,1177580.2399999998,28279.15230000002,1669807.0,174319.0,601101.01,1348467.19,321339.81000000006,4.342938243761105,0.36191152031342544,47.79805828903856,87.11919787854683,70.93534628098091
2023-2024,83,572778.6799999999,446663.31000000006,109674.24,16441.13,395993.70000000007,138967.76,37817.22,530.0,1151070.7999999996,1214643.8399999985,888740.59,247816.39999999985,13271.8,988772.6299999999,28306.850600000016,1460822.0,158467.0,604322.39,1182614.5099999995,278207.49000000046,4.705120925068214,0.3920934104223512,40.66403628809201,85.90024436376983,69.13555162353461
2024-2025,83,530784.5499999999,396708.75999999995,109219.31,24856.48,345183.52999999997,146888.78999999998,38712.23,513.0,1180963.3299999998,1245053.1699999971,879272.5399999997,286649.1000000002,15041.690000000002,1014845.5299999999,28544.371000000003,1657131.0,151307.0,572778.6799999999,1222957.46,434173.54000000004,3.843639760525872,0.320303313377156,41.37289730434066,85.93370380094699,65.0327011213872
2019-2020,84,1634059.92,1311610.38,283033.67,39415.87000000001,246683.76999999996,1280965.66,106410.48999999999,895.0,1923644.8400000005,1973693.6400000006,1385934.8800000004,486959.25,37914.11,536132.69,46072.29370000001,2432017.0,,,,,8.062739298286154,0.6718949415238462,41.75274737840977,27.870669203157057,15.096372353346746
2020-2021,84,1830651.1,1387953.1,397432.76,45265.240000000005,355745.12000000005,1367859.9300000002,107046.05,882.0,2083077.0899999999,2146058.92,1398838.25,614753.0700000001,55791.57000000001,626005.84,45934.2649,2675251.0,,1634059.92,1886485.9099999997,788765.0900000003,8.211496117560557,0.6842913431300465,45.34908949854556,30.05197661695756,19.432710034151242
2021-2022,84,1552420.9400000004,1215165.1,295719.65,41536.19,274376.63,1198912.9000000001,79131.41,856.0,1583105.84,1625428.0,1169213.94,381020.58999999997,27851.14,389863.88999999996,45806.252700000005,2534130.0,,1830651.1,1861336.0,672794.0,7.35126109552391,0.6126050912936591,34.560911375315364,24.626520864833644,17.674112924552535
2022-2023,84,1780056.08,1362440.51,365271.88,52343.69,289643.44,1389967.7799999998,100444.86000000002,867.0,1957929.8900000004,2013667.7300000002,1328680.5000000002,561542.53,55606.01,474507.1499999999,45256.001300000105,2507598.0,,1552420.9400000004,1730294.750000001,777303.2499999991,8.518380123129784,0.7098650102608154,43.263431009314466,24.235145110328737,16.27159072426527
2023-2024,84,1713132.22,1350174.75,305060.97,57896.5,171276.52000000002,1418316.06,123539.64,876.0,1823573.0899999999,1878775.060000003,1224351.7099999995,517777.8000000004,67591.44999999997,417472.59000000026,45006.250999999866,2562471.0,,1780056.08,1890496.95,671974.05,8.022563627061535,0.6685469689217947,40.51821801376003,22.893109812231344,9.997857608445425
2024-2025,84,1628274.0200000003,1314974.74,259513.65,53785.63,159772.18999999997,1356240.81,112261.01999999999,872.0,1523635.0400000003,1571886.210000007,1090786.5400000005,396467.94,33920.39,382761.30000000005,44747.502700000005,2649456.0,,1713132.22,1608493.24,1040962.76,7.374830244397342,0.6145691870331118,34.04961054955141,25.12158685980338,9.812364997385387
2019-2020,85,23161.9,10719.46,8034.310000000001,4408.13,6074.170000000001,9101.720000000001,7986.01,36.0,27164.38,27963.510000000002,14303.240000000002,9767.69,3093.45,10529.18,885.5274999999999,47809.0,,,,,5.8136083164257775,0.48446735970214816,30.67593044823566,38.760980372090216,26.22483475017162
2020-2021,85,30757.040000000005,13319.869999999999,10869.6,6567.57,8272.5,11708.579999999998,10775.96,37.0,46265.87,47776.76,20597.78,18067.57,7600.52,16128.56,889.9158,52249.0,,23161.9,38670.729999999996,13578.270000000004,7.063952994315682,0.5886627495263068,51.989042109377095,34.860600265379205,26.89628130665369
2021-2022,85,22248.979999999996,10586.58,6563.89,5098.51,5254.8099999999995,7896.49,9097.68,33.0,35684.26,36728.130000000005,16950.59,12908.939999999999,5824.7300000000005,12048.09,885.7736,53028.0,,30757.040000000005,44192.32000000001,8835.679999999993,5.034844987553744,0.41957041562947867,40.28598278386261,33.7630372606858,23.61820631777277
2022-2023,85,25721.45,10089.880000000001,8677.84,6953.73,5871.35,10936.900000000001,8913.2,34.0,36850.369999999995,37791.509999999995,16847.23,14161.029999999999,5842.11,11155.57,947.9668,50323.0,,22248.979999999996,33377.899999999994,16945.100000000006,6.133525425749657,0.5111271188124714,38.873059689432154,30.272613273625204,22.82666801443931
2023-2024,85,34507.670000000006,12113.470000000001,12331.77,10062.43,7597.450000000001,14107.01,12803.210000000001,38.0,49770.83999999999,51205.729999999996,22441.05,16506.559999999998,10823.23,15991.019999999999,964.0186000000001,42220.0,,25721.45,40984.61999999999,1235.380000000012,9.807959261013739,0.8173299384178115,51.62850592301848,32.12929498477422,22.0166994757977
2024-2025,85,24130.81,9858.54,6748.49,7523.780000000001,4842.25,9524.42,9764.14,34.0,25526.710000000003,26184.749999999993,11898.76,8734.15,4893.8,7762.599999999999,881.1037000000001,44916.0,,34507.670000000006,35903.57000000001,9012.429999999993,6.446916911568261,0.5372430759640218,28.97128907755126,30.40971594067547,20.066669954303233
2019-2020,86,9959.140000000001,5306.23,2000.5599999999997,2652.35,2013.07,4013.6199999999994,3932.45,49.0,51224.65,51800.6,30992.410000000003,17916.91,2224.7400000000002,12762.170000000002,1111.3058,26188.0,,,,,4.563528333587903,0.38029402779899196,46.09410839032785,24.914118495685187,20.213291509106206
2020-2021,86,10722.450000000003,5570.84,2149.86,3001.75,2214.5,4340.44,4167.51,54.0,67618.89,68566.28,31828.75,27600.700000000004,7424.139999999999,17195.71,1139.0777,24516.0,,9959.140000000001,66855.58,-42339.58,5.248384728340676,0.43736539402838975,59.362842411891656,25.430334629864525,20.652929134666046
2021-2022,86,9599.7,5807.87,1565.8,2226.0299999999997,1453.83,4893.12,3252.75,50.0,60239.649999999994,60986.159999999996,33440.619999999995,24234.029999999995,2565.0,16841.100000000002,1175.7404999999999,24286.0,,10722.450000000003,61362.399999999994,-37076.399999999994,4.743325372642675,0.3952771143868896,51.235497969152206,27.956835738587465,15.14453576674271
2022-2023,86,8289.73,4859.86,1443.0,1986.87,1312.0,4003.04,2974.69,46.0,49872.33,50353.380000000005,25972.359999999997,21183.51000000001,2691.5600000000004,10615.510000000002,1161.9672999999998,20307.0,,9599.7,51182.3,-30875.300000000003,4.898643817402866,0.40822031811690546,42.920596818860574,21.28537006392122,15.826812212219215
2023-2024,86,10762.18,6671.35,1648.7,2442.13,1989.21,4323.4,4449.57,39.0,81817.88999999998,82753.61,36820.94,30459.370000000003,14030.300000000003,15059.24,1162.8252999999997,19483.0,,8289.73,79345.43999999997,-59862.43999999997,6.6286588307755485,0.5523882358979624,70.3612915886849,18.40580342514333,18.483337019079777
2024-2025,86,12605.380000000001,6355.04,2563.21,3687.13,2534.9300000000003,5057.22,5013.23,47.0,59272.799999999996,59845.50000000004,31429.670000000006,17403.729999999996,9856.89,12457.859999999997,1130.7833000000005,21443.0,,10762.18,57429.59999999999,-35986.59999999999,7.054262929627384,0.5878552441356154,52.41747026154345,21.017836174434137,20.109905453068453
2019-2020,87,64.18,0.0,64.18,0.0,49.08,14.21,0.89,1.0,45.45,50.150000000000006,0.0,34.25,11.2,14.0,7.638599999999999,18.0,,,,,42.78666666666667,3.565555555555556,5.950043201633808,30.8030803080308,76.4724213150514
2020-2021,87,42.99,0.0,40.81,2.18,6.52,26.67,9.8,1.0,124.60000000000001,138.20000000000002,0.0,100.9,23.7,33.5,6.959300000000001,112.0,,64.18,145.79000000000002,-33.79000000000002,4.606071428571428,0.3838392857142857,17.904099550242123,26.886035313001607,15.16631774831356
2021-2022,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.5,66.8,0.0,57.5,4.0,24.0,7.6386,0.0,,42.99,104.49000000000001,-104.49000000000001,,,8.051213573167857,39.02439024390244,
2022-2023,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,212.0,0.0,155.0,45.0,30.0,6.959300000000001,158.0,,0.0,200.0,-42.0,0.0,0.0,28.73852255255557,15.0,
2023-2024,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.3,248.8,0.0,225.8,5.5,43.0,6.959300000000001,227.0,,0.0,231.3,-4.300000000000011,0.0,0.0,33.23610133203052,18.59057501080847,
2024-2025,87,3.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,23.0,27.9,0.0,23.0,0.0,23.0,6.279999999999999,9.0,,0.0,20.0,-11.0,4.0,0.3333333333333333,3.6624203821656054,100.0,100.0
2019-2020,88,90.53,0.0,0.0,90.53,0.0,90.53,0.0,3.0,131.95000000000002,132.05,0.0,0.0,131.95000000000002,1.3,3.9997,0.0,,,,,,,32.98997424806861,0.9852216748768471,0.0
2020-2021,88,98.35,0.0,0.0,98.35,0.0,98.35,0.0,1.0,166.18,166.58,0.0,0.0,166.18,0.0,4.5867,0.0,,90.53,158.36000000000004,-158.36000000000004,,,36.230841345629756,0.0,0.0
2021-2022,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.64,48.04,0.0,0.0,47.64,0.0,4.5367,0.0,,98.35,145.99,-145.99,,,10.501024974100117,0.0,
2022-2023,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,174.99,175.59,0.0,0.0,174.99,0.0,4.796099999999999,118.0,,0.0,174.99,-56.99000000000001,0.0,0.0,36.48589478951649,0.0,
2023-2024,88,75.25,0.0,0.0,75.25,0.0,75.25,0.0,4.0,120.45,120.95000000000003,0.0,0.0,120.45,0.0,5.649000000000001,114.0,,0.0,45.2,68.8,7.921052631578948,0.6600877192982456,21.322357939458307,0.0,0.0
2024-2025,88,44.02,0.0,0.0,44.02,0.0,44.02,0.0,2.0,79.38000000000001,79.38000000000001,0.0,0.0,79.38000000000001,0.0,5.5126,95.0,,75.25,110.60999999999999,-15.609999999999985,5.560421052631579,0.4633684210526316,14.399738780248887,0.0,0.0
2019-2020,89,340422.0799999998,338907.92999999976,488.24,1025.9099999999999,2225.07,36376.14999999999,301820.8599999998,427.0,354820.72999999986,357064.09999999986,350795.1799999998,513.2,907.29,2308.65,7885.683399999997,629344.0,,,,,6.490988966288702,0.5409157471907252,44.995558660140986,0.650652514017431,0.6536209402163343
2020-2021,89,272305.12999999995,271068.83999999997,343.3,892.99,1946.31,26465.4,243893.42,408.0,407486.59,411015.05000000005,396050.91,693.84,914.0799999999999,1878.81,8151.3351999999995,593170.0,,340422.0799999998,475603.53999999986,117566.46000000014,5.508811234553331,0.45906760287944426,49.99016480146713,0.46107284168541596,0.7147533357157099
2021-2022,89,204814.21000000002,203676.81,266.44,870.96,1259.2400000000002,22280.319999999996,181274.65,418.0,232677.91999999993,234453.56999999992,231796.85999999996,199.6,681.4599999999999,923.6700000000001,8206.931599999994,497784.0,,272305.12999999995,300168.83999999985,197615.16000000015,4.937423701846584,0.41145197515388204,28.35139018339084,0.396973636346758,0.6148206220652366
2022-2023,89,283453.87000000005,281748.86,403.62,1301.3899999999999,3394.97,34634.369999999995,245424.53,418.0,507456.78000000044,517778.9400000004,465430.6800000004,829.0,1629.92,2647.6600000000003,8299.386700000003,554443.0,,204814.21000000002,428817.1200000004,125625.8799999996,6.1348893213549465,0.5112407767795789,61.14388910207067,0.5217508375787191,1.1977151696676427
2023-2024,89,371720.02000000014,369172.43,448.63,2098.96,2349.1699999999996,46914.950000000004,322455.9,409.0,564874.6999999997,600141.9800000016,494596.71999999974,1374.69,2493.2300000000005,2748.45,8438.884899999997,539808.0,,283453.87000000005,476608.5499999997,63199.4500000003,8.263382980615333,0.6886152483846111,66.93712578068222,0.48655923163136905,0.6319729564202646
2024-2025,89,273540.27,271167.72000000003,771.73,1600.8200000000002,1609.54,32827.75,239102.98,408.0,254048.1,256047.21999999956,250936.99000000002,628.9,457.19,618.3900000000001,8364.967100000013,573138.0,,371720.02000000014,352227.8500000001,220910.1499999999,5.727212713168557,0.4772677260973797,30.37048406323076,0.2434145344916967,0.5884106204910888
2019-2020,90,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2020-2021,90,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2021-2022,90,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2022-2023,90,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2023-2024,90,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2024-2025,90,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2019-2020,91,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2020-2021,91,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2021-2022,91,,,,,,,,,2.75,2.75,0.0,0.0,2.75,0.0,3.4026,0.0,,,,,,,0.8082054899194733,0.0,
2022-2023,91,,,,,,,,,138.0,138.0,0.0,138.0,0.0,0.0,4.0202,44.0,,,,,,,34.32665041540222,0.0,
2023-2024,91,1.03,0.0,0.0,1.03,0.0,1.03,0.0,1.0,340.04999999999995,340.05000000000007,0.0,298.29999999999995,41.75,0.0,11.509199999999998,8.0,,,,,1.5450000000000002,0.12875,29.545928474611618,0.0,0.0
2024-2025,91,2.9699999999999998,0.0,0.0,2.9699999999999998,0.0,1.03,1.94,3.0,372.6,372.6,0.0,286.6,86.0,0.0,11.509199999999998,0.0,,1.03,370.65999999999997,-370.65999999999997,,,32.37410071942447,0.0,0.0
2019-2020,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,0.0,,,,,,,,,
2020-2021,92,,,,,,,,,25.3,25.3,0.0,0.0,25.3,0.0,0.73,0.0,,0.0,,,,,34.657534246575345,0.0,
2021-2022,92,3.64,0.0,0.0,3.64,0.0,0.0,3.64,1.0,7.2,7.3,0.0,0.0,7.2,0.0,1.077,0.0,,,,,,,6.685236768802229,0.0,0.0
2022-2023,92,3.18,0.0,0.0,3.18,0.0,0.0,3.18,2.0,46.2,46.7,0.0,1.2,45.0,0.0,1.1794,412.0,,3.64,46.660000000000004,365.34,0.09262135922330098,0.007718446601941748,39.1724605731728,0.0,0.0
2023-2024,92,109.72,0.0,44.31,65.41,0.0,0.0,109.72,4.0,25.0,25.200000000000003,0.0,11.3,13.7,0.0,2.1024,81.0,,3.18,-81.53999999999999,162.54,16.254814814814814,1.354567901234568,11.89117199391172,0.0,0.0
2024-2025,92,96.13,0.0,52.32,43.81,0.0,0.0,96.13,4.0,3.8,3.8,0.0,3.8,0.0,0.0,1.2308,132.0,,109.72,17.39,114.61,8.739090909090908,0.7282575757575758,3.0874228144296394,0.0,0.0
2019-2020,93,5.4,0.0,0.0,5.4,0.0,0.7,4.7,1.0,,,,,,,,0.0,,,,,,,,,0.0
2020-2021,93,83.65,0.0,0.0,83.65,0.0,33.63,50.02,2.0,108.0,108.0,0.0,0.0,108.0,0.0,10.0484,0.0,,5.4,29.75,-29.75,,,10.747979777875084,0.0,0.0
2021-2022,93,,,,,,,,,142.9,143.0,0.0,139.0,3.9,0.0,10.476400000000002,0.0,,83.65,,,,,13.640181741819708,0.0,
2022-2023,93,2.4,0.0,2.4,0.0,0.0,0.0,2.4,1.0,438.65,439.5,0.0,436.45,2.2,0.0,10.4821,102.0,,,,,0.2823529411764706,0.023529411764705882,41.847530552084024,0.0,0.0
2023-2024,93,18.619999999999997,0.0,18.619999999999997,0.0,0.0,9.53,9.09,2.0,475.87,477.12999999999994,0.0,474.52,1.35,0.0,18.8201,25.0,,2.4,459.65,-434.65,8.937599999999998,0.7447999999999999,25.28520039744741,0.0,0.0
2024-2025,93,16.16,0.0,16.16,0.0,0.0,7.07,9.09,2.0,78.55,80.44,0.0,76.75,1.8,0.0,22.6188,8.0,,18.619999999999997,81.00999999999999,-73.00999999999999,24.240000000000002,2.02,3.4727748598510972,0.0,0.0
2019-2020,94,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2020-2021,94,4.33,0.0,0.0,4.33,0.0,0.0,4.33,1.0,,,,,,,,0.0,,,,,,,,,0.0
2021-2022,94,2.48,0.0,0.0,2.48,0.0,0.0,2.48,1.0,1.1,1.1,0.0,0.0,1.1,0.0,0.0656,0.0,,4.33,2.9499999999999997,-2.9499999999999997,,,16.76829268292683,0.0,0.0
2022-2023,94,4.25,0.0,0.0,4.25,0.0,0.0,4.25,1.0,19.869999999999997,19.869999999999997,0.0,0.0,19.869999999999997,0.0,0.25470000000000004,3.0,,2.48,18.099999999999998,-15.099999999999998,17.0,1.4166666666666667,78.013349038084,0.0,0.0
2023-2024,94,0.0,0.0,0.0,19.2,0.0,0.0,19.2,2.0,18.65,18.65,0.0,0.0,18.65,0.0,0.2547,9.0,,4.25,22.9,-13.899999999999999,0.0,0.0,73.22340007852375,0.0,
2024-2025,94,11.290000000000001,0.0,0.0,11.290000000000001,0.0,0.0,11.290000000000001,2.0,4.15,4.15,0.0,0.0,4.15,0.0,0.2316,33.0,,0.0,-7.140000000000001,40.14,4.1054545454545455,0.34212121212121216,17.91882556131261,0.0,0.0
2019-2020,95,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2020-2021,95,26.16,0.0,0.0,26.16,0.22,24.79,1.15,1.0,,,,,,,,0.0,,,,,,,,,0.8409785932721712
2021-2022,95,15.6,0.0,0.0,15.6,0.0,14.59,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,,26.16,10.56,-10.56,,,0.0,,0.0
2022-2023,95,47.16,0.0,0.0,47.16,0.0,21.32,25.84,3.0,5.3,5.3999999999999995,0.0,0.0,5.3,0.0,0.574,2.0,,15.6,-26.259999999999998,28.259999999999998,282.96,23.58,9.233449477351916,0.0,0.0
2023-2024,95,0.0,0.0,2.24,72.22,0.0,34.56,39.900000000000006,7.0,25.72,27.91,0.0,14.35,11.370000000000001,0.0,1.1326999999999998,0.0,,47.16,72.88,-72.88,,,22.70680674494571,0.0,
2024-2025,95,85.36,0.0,2.0,83.36,0.0,3.3,82.06,3.0,162.03,164.85,0.0,13.95,148.08,0.0,10.586699999999999,0.0,,0.0,76.67,-76.67,,,15.3050525659554,0.0,0.0
